Scaffold_name	Bin_name	KO	Abundance
5mSIPHEX1_0_scaffold_23_c1_13	5mSIPHEX1_0	K01433	1
5mSIPHEX1_0_scaffold_23_c1_130	5mSIPHEX1_0	K10545	1
5mSIPHEX1_0_scaffold_23_c1_131	5mSIPHEX1_0	K10544	1
5mSIPHEX1_0_scaffold_23_c1_132	5mSIPHEX1_0	K10543	1
5mSIPHEX1_0_scaffold_23_c1_134	5mSIPHEX1_0	K21162	1
5mSIPHEX1_0_scaffold_23_c1_135	5mSIPHEX1_0	K00428	1
5mSIPHEX1_0_scaffold_23_c1_136	5mSIPHEX1_0	K00854	1
5mSIPHEX1_0_scaffold_23_c1_137	5mSIPHEX1_0	K07146	1
5mSIPHEX1_0_scaffold_23_c1_138	5mSIPHEX1_0	K08281	1
5mSIPHEX1_0_scaffold_23_c1_139	5mSIPHEX1_0	K00763	1
5mSIPHEX1_0_scaffold_23_c1_14	5mSIPHEX1_0	K00883	1
5mSIPHEX1_0_scaffold_23_c1_140	5mSIPHEX1_0	K15034	1
5mSIPHEX1_0_scaffold_23_c1_141	5mSIPHEX1_0	K09125	1
5mSIPHEX1_0_scaffold_23_c1_143	5mSIPHEX1_0	K07261	1
5mSIPHEX1_0_scaffold_23_c1_144	5mSIPHEX1_0	K06902	1
5mSIPHEX1_0_scaffold_23_c1_146	5mSIPHEX1_0	K08305	3
5mSIPHEX1_0_scaffold_23_c1_147	5mSIPHEX1_0	K12573	1
5mSIPHEX1_0_scaffold_23_c1_149	5mSIPHEX1_0	K22476	1
5mSIPHEX1_0_scaffold_23_c1_15	5mSIPHEX1_0	K03584	1
5mSIPHEX1_0_scaffold_23_c1_151	5mSIPHEX1_0	K06206	1
5mSIPHEX1_0_scaffold_23_c1_152	5mSIPHEX1_0	K01265	2
5mSIPHEX1_0_scaffold_23_c1_153	5mSIPHEX1_0	K08316	1
5mSIPHEX1_0_scaffold_23_c1_154	5mSIPHEX1_0	K00529	1
5mSIPHEX1_0_scaffold_23_c1_155	5mSIPHEX1_0	K24138	1
5mSIPHEX1_0_scaffold_23_c1_156	5mSIPHEX1_0	K18979	1
5mSIPHEX1_0_scaffold_23_c1_157	5mSIPHEX1_0	K00799	5
5mSIPHEX1_0_scaffold_23_c1_158	5mSIPHEX1_0	K03814	1
5mSIPHEX1_0_scaffold_23_c1_159	5mSIPHEX1_0	K00265	1
5mSIPHEX1_0_scaffold_23_c1_16	5mSIPHEX1_0	K03668	1
5mSIPHEX1_0_scaffold_23_c1_161	5mSIPHEX1_0	K00266	1
5mSIPHEX1_0_scaffold_23_c1_161	5mSIPHEX1_0	K00528	2
5mSIPHEX1_0_scaffold_23_c1_162	5mSIPHEX1_0	K06153	1
5mSIPHEX1_0_scaffold_23_c1_163	5mSIPHEX1_0	K03602	1
5mSIPHEX1_0_scaffold_23_c1_165	5mSIPHEX1_0	K01662	1
5mSIPHEX1_0_scaffold_23_c1_166	5mSIPHEX1_0	K03687	1
5mSIPHEX1_0_scaffold_23_c1_167	5mSIPHEX1_0	K03705	1
5mSIPHEX1_0_scaffold_23_c1_168	5mSIPHEX1_0	K00989	1
5mSIPHEX1_0_scaffold_23_c1_169	5mSIPHEX1_0	K01519	1
5mSIPHEX1_0_scaffold_23_c1_170	5mSIPHEX1_0	K02495	1
5mSIPHEX1_0_scaffold_23_c1_171	5mSIPHEX1_0	K09790	1
5mSIPHEX1_0_scaffold_23_c1_172	5mSIPHEX1_0	K03497	2
5mSIPHEX1_0_scaffold_23_c1_173	5mSIPHEX1_0	K03496	4
5mSIPHEX1_0_scaffold_23_c1_174	5mSIPHEX1_0	K03501	1
5mSIPHEX1_0_scaffold_23_c1_175	5mSIPHEX1_0	K03495	1
5mSIPHEX1_0_scaffold_23_c1_176	5mSIPHEX1_0	K03650	1
5mSIPHEX1_0_scaffold_23_c1_177	5mSIPHEX1_0	K03628	1
5mSIPHEX1_0_scaffold_23_c1_178	5mSIPHEX1_0	K08973	1
5mSIPHEX1_0_scaffold_23_c1_18	5mSIPHEX1_0	K00912	1
5mSIPHEX1_0_scaffold_23_c1_180	5mSIPHEX1_0	K00014	1
5mSIPHEX1_0_scaffold_23_c1_181	5mSIPHEX1_0	K00859	1
5mSIPHEX1_0_scaffold_23_c1_182	5mSIPHEX1_0	K02342	1
5mSIPHEX1_0_scaffold_23_c1_184	5mSIPHEX1_0	K03071	1
5mSIPHEX1_0_scaffold_23_c1_185	5mSIPHEX1_0	K07113	1
5mSIPHEX1_0_scaffold_23_c1_187	5mSIPHEX1_0	K08304	1
5mSIPHEX1_0_scaffold_23_c1_189	5mSIPHEX1_0	K03667	1
5mSIPHEX1_0_scaffold_23_c1_19	5mSIPHEX1_0	K02527	2
5mSIPHEX1_0_scaffold_23_c1_190	5mSIPHEX1_0	K01419	1
5mSIPHEX1_0_scaffold_23_c1_192	5mSIPHEX1_0	K03671	2
5mSIPHEX1_0_scaffold_23_c1_193	5mSIPHEX1_0	K16898	1
5mSIPHEX1_0_scaffold_23_c1_194	5mSIPHEX1_0	K16899	1
5mSIPHEX1_0_scaffold_23_c1_195	5mSIPHEX1_0	K00992	1
5mSIPHEX1_0_scaffold_23_c1_196	5mSIPHEX1_0	K07102	1
5mSIPHEX1_0_scaffold_23_c1_197	5mSIPHEX1_0	K06925	1
5mSIPHEX1_0_scaffold_23_c1_199	5mSIPHEX1_0	K15011	1
5mSIPHEX1_0_scaffold_23_c1_2	5mSIPHEX1_0	K07147	1
5mSIPHEX1_0_scaffold_23_c1_200	5mSIPHEX1_0	K07152	1
5mSIPHEX1_0_scaffold_23_c1_201	5mSIPHEX1_0	K15012	1
5mSIPHEX1_0_scaffold_23_c1_203	5mSIPHEX1_0	K03555	1
5mSIPHEX1_0_scaffold_23_c1_204	5mSIPHEX1_0	K00027	2
5mSIPHEX1_0_scaffold_23_c1_204	5mSIPHEX1_0	K00029	1
5mSIPHEX1_0_scaffold_23_c1_205	5mSIPHEX1_0	K00852	2
5mSIPHEX1_0_scaffold_23_c1_207	5mSIPHEX1_0	K01940	1
5mSIPHEX1_0_scaffold_23_c1_208	5mSIPHEX1_0	K01754	2
5mSIPHEX1_0_scaffold_23_c1_210	5mSIPHEX1_0	K07315	1
5mSIPHEX1_0_scaffold_23_c1_212	5mSIPHEX1_0	K04083	1
5mSIPHEX1_0_scaffold_23_c1_213	5mSIPHEX1_0	K17879	1
5mSIPHEX1_0_scaffold_23_c1_215	5mSIPHEX1_0	K01241	1
5mSIPHEX1_0_scaffold_23_c1_216	5mSIPHEX1_0	K01486	2
5mSIPHEX1_0_scaffold_23_c1_218	5mSIPHEX1_0	K03208	1
5mSIPHEX1_0_scaffold_23_c1_22	5mSIPHEX1_0	K01477	1
5mSIPHEX1_0_scaffold_23_c1_220	5mSIPHEX1_0	K03818	1
5mSIPHEX1_0_scaffold_23_c1_225	5mSIPHEX1_0	K01439	1
5mSIPHEX1_0_scaffold_23_c1_226	5mSIPHEX1_0	K09931	1
5mSIPHEX1_0_scaffold_23_c1_228	5mSIPHEX1_0	K05799	4
5mSIPHEX1_0_scaffold_23_c1_229	5mSIPHEX1_0	K07793	12
5mSIPHEX1_0_scaffold_23_c1_23	5mSIPHEX1_0	K10094	1
5mSIPHEX1_0_scaffold_23_c1_230	5mSIPHEX1_0	K07794	10
5mSIPHEX1_0_scaffold_23_c1_231	5mSIPHEX1_0	K07795	13
5mSIPHEX1_0_scaffold_23_c1_232	5mSIPHEX1_0	K13877	1
5mSIPHEX1_0_scaffold_23_c1_234	5mSIPHEX1_0	K00219	1
5mSIPHEX1_0_scaffold_23_c1_238	5mSIPHEX1_0	K01687	1
5mSIPHEX1_0_scaffold_23_c1_239	5mSIPHEX1_0	K07052	1
5mSIPHEX1_0_scaffold_23_c1_241	5mSIPHEX1_0	K02919	1
5mSIPHEX1_0_scaffold_23_c1_242	5mSIPHEX1_0	K06941	1
5mSIPHEX1_0_scaffold_23_c1_244	5mSIPHEX1_0	K07010	2
5mSIPHEX1_0_scaffold_23_c1_245	5mSIPHEX1_0	K16264	1
5mSIPHEX1_0_scaffold_23_c1_248	5mSIPHEX1_0	K00674	1
5mSIPHEX1_0_scaffold_23_c1_25	5mSIPHEX1_0	K02346	1
5mSIPHEX1_0_scaffold_23_c1_250	5mSIPHEX1_0	K14731	1
5mSIPHEX1_0_scaffold_23_c1_251	5mSIPHEX1_0	K01424	1
5mSIPHEX1_0_scaffold_23_c1_252	5mSIPHEX1_0	K03310	2
5mSIPHEX1_0_scaffold_23_c1_253	5mSIPHEX1_0	K02000	1
5mSIPHEX1_0_scaffold_23_c1_254	5mSIPHEX1_0	K02002	1
5mSIPHEX1_0_scaffold_23_c1_255	5mSIPHEX1_0	K02001	1
5mSIPHEX1_0_scaffold_23_c1_256	5mSIPHEX1_0	K00477	1
5mSIPHEX1_0_scaffold_23_c1_259	5mSIPHEX1_0	K00765	1
5mSIPHEX1_0_scaffold_23_c1_261	5mSIPHEX1_0	K01892	1
5mSIPHEX1_0_scaffold_23_c1_262	5mSIPHEX1_0	K03745	1
5mSIPHEX1_0_scaffold_23_c1_264	5mSIPHEX1_0	K02337	1
5mSIPHEX1_0_scaffold_23_c1_265	5mSIPHEX1_0	K03466	1
5mSIPHEX1_0_scaffold_23_c1_268	5mSIPHEX1_0	K01246	1
5mSIPHEX1_0_scaffold_23_c1_269	5mSIPHEX1_0	K00626	4
5mSIPHEX1_0_scaffold_23_c1_270	5mSIPHEX1_0	K00023	1
5mSIPHEX1_0_scaffold_23_c1_270	5mSIPHEX1_0	K00059	5
5mSIPHEX1_0_scaffold_23_c1_271	5mSIPHEX1_0	K09794	2
5mSIPHEX1_0_scaffold_23_c1_272	5mSIPHEX1_0	K15460	1
5mSIPHEX1_0_scaffold_23_c1_274	5mSIPHEX1_0	K02523	1
5mSIPHEX1_0_scaffold_23_c1_275	5mSIPHEX1_0	K00857	1
5mSIPHEX1_0_scaffold_23_c1_276	5mSIPHEX1_0	K03442	1
5mSIPHEX1_0_scaffold_23_c1_277	5mSIPHEX1_0	K01724	1
5mSIPHEX1_0_scaffold_23_c1_278	5mSIPHEX1_0	K09919	1
5mSIPHEX1_0_scaffold_23_c1_28	5mSIPHEX1_0	K03566	3
5mSIPHEX1_0_scaffold_23_c1_283	5mSIPHEX1_0	K00962	1
5mSIPHEX1_0_scaffold_23_c1_284	5mSIPHEX1_0	K02956	1
5mSIPHEX1_0_scaffold_23_c1_287	5mSIPHEX1_0	K03177	1
5mSIPHEX1_0_scaffold_23_c1_289	5mSIPHEX1_0	K02834	1
5mSIPHEX1_0_scaffold_23_c1_290	5mSIPHEX1_0	K00215	1
5mSIPHEX1_0_scaffold_23_c1_292	5mSIPHEX1_0	K03500	2
5mSIPHEX1_0_scaffold_23_c1_294	5mSIPHEX1_0	K00602	1
5mSIPHEX1_0_scaffold_23_c1_295	5mSIPHEX1_0	K03101	1
5mSIPHEX1_0_scaffold_23_c1_30	5mSIPHEX1_0	K01714	1
5mSIPHEX1_0_scaffold_23_c1_31	5mSIPHEX1_0	K08309	2
5mSIPHEX1_0_scaffold_23_c1_32	5mSIPHEX1_0	K15270	5
5mSIPHEX1_0_scaffold_23_c1_33	5mSIPHEX1_0	K15461	1
5mSIPHEX1_0_scaffold_23_c1_35	5mSIPHEX1_0	K01652	2
5mSIPHEX1_0_scaffold_23_c1_37	5mSIPHEX1_0	K03829	1
5mSIPHEX1_0_scaffold_23_c1_38	5mSIPHEX1_0	K03529	1
5mSIPHEX1_0_scaffold_23_c1_39	5mSIPHEX1_0	K00626	4
5mSIPHEX1_0_scaffold_23_c1_4	5mSIPHEX1_0	K03695	1
5mSIPHEX1_0_scaffold_23_c1_40	5mSIPHEX1_0	K09861	1
5mSIPHEX1_0_scaffold_23_c1_41	5mSIPHEX1_0	K01079	1
5mSIPHEX1_0_scaffold_23_c1_42	5mSIPHEX1_0	K00831	1
5mSIPHEX1_0_scaffold_23_c1_43	5mSIPHEX1_0	K00058	2
5mSIPHEX1_0_scaffold_23_c1_44	5mSIPHEX1_0	K08738	3
5mSIPHEX1_0_scaffold_23_c1_45	5mSIPHEX1_0	K01823	1
5mSIPHEX1_0_scaffold_23_c1_50	5mSIPHEX1_0	K01772	1
5mSIPHEX1_0_scaffold_23_c1_51	5mSIPHEX1_0	K18162	1
5mSIPHEX1_0_scaffold_23_c1_52	5mSIPHEX1_0	K02242	1
5mSIPHEX1_0_scaffold_23_c1_53	5mSIPHEX1_0	K03676	1
5mSIPHEX1_0_scaffold_23_c1_54	5mSIPHEX1_0	K11206	1
5mSIPHEX1_0_scaffold_23_c1_56	5mSIPHEX1_0	K07566	1
5mSIPHEX1_0_scaffold_23_c1_57	5mSIPHEX1_0	K20035	2
5mSIPHEX1_0_scaffold_23_c1_6	5mSIPHEX1_0	K01591	1
5mSIPHEX1_0_scaffold_23_c1_62	5mSIPHEX1_0	K26606	1
5mSIPHEX1_0_scaffold_23_c1_63	5mSIPHEX1_0	K26605	1
5mSIPHEX1_0_scaffold_23_c1_64	5mSIPHEX1_0	K01489	2
5mSIPHEX1_0_scaffold_23_c1_65	5mSIPHEX1_0	K03752	1
5mSIPHEX1_0_scaffold_23_c1_68	5mSIPHEX1_0	K01497	1
5mSIPHEX1_0_scaffold_23_c1_7	5mSIPHEX1_0	K08679	1
5mSIPHEX1_0_scaffold_23_c1_70	5mSIPHEX1_0	K01918	1
5mSIPHEX1_0_scaffold_23_c1_71	5mSIPHEX1_0	K00315	1
5mSIPHEX1_0_scaffold_23_c1_72	5mSIPHEX1_0	K07335	3
5mSIPHEX1_0_scaffold_23_c1_73	5mSIPHEX1_0	K23536	3
5mSIPHEX1_0_scaffold_23_c1_74	5mSIPHEX1_0	K23535	3
5mSIPHEX1_0_scaffold_23_c1_75	5mSIPHEX1_0	K23537	3
5mSIPHEX1_0_scaffold_23_c1_76	5mSIPHEX1_0	K07402	2
5mSIPHEX1_0_scaffold_23_c1_77	5mSIPHEX1_0	K13482	1
5mSIPHEX1_0_scaffold_23_c1_78	5mSIPHEX1_0	K13481	1
5mSIPHEX1_0_scaffold_23_c1_80	5mSIPHEX1_0	K13924	2
5mSIPHEX1_0_scaffold_23_c1_80	5mSIPHEX1_0	K00575	2
5mSIPHEX1_0_scaffold_23_c1_82	5mSIPHEX1_0	K01214	2
5mSIPHEX1_0_scaffold_23_c1_83	5mSIPHEX1_0	K00975	2
5mSIPHEX1_0_scaffold_23_c1_85	5mSIPHEX1_0	K01214	2
5mSIPHEX1_0_scaffold_23_c1_86	5mSIPHEX1_0	K00703	1
5mSIPHEX1_0_scaffold_23_c1_87	5mSIPHEX1_0	K00975	2
5mSIPHEX1_0_scaffold_23_c1_88	5mSIPHEX1_0	K00700	1
5mSIPHEX1_0_scaffold_23_c1_89	5mSIPHEX1_0	K00688	1
5mSIPHEX1_0_scaffold_23_c1_9	5mSIPHEX1_0	K01092	2
5mSIPHEX1_0_scaffold_23_c1_90	5mSIPHEX1_0	K01187	2
5mSIPHEX1_0_scaffold_23_c1_92	5mSIPHEX1_0	K01236	1
5mSIPHEX1_0_scaffold_23_c1_93	5mSIPHEX1_0	K06044	1
5mSIPHEX1_0_scaffold_23_c1_96	5mSIPHEX1_0	K03575	1
5mSIPHEX1_0_scaffold_23_c1_97	5mSIPHEX1_0	K00496	2
5mSIPHEX1_0_scaffold_23_c1_98	5mSIPHEX1_0	K13581	1
5mSIPHEX1_0_scaffold_23_c1_98	5mSIPHEX1_0	K00571	1
5mSIPHEX1_0_scaffold_23_c1_99	5mSIPHEX1_0	K03470	1
5mSIPHEX1_0_scaffold_256_c1_1	5mSIPHEX1_0	K03496	4
5mSIPHEX1_0_scaffold_256_c1_15	5mSIPHEX1_0	K21395	15
5mSIPHEX1_0_scaffold_256_c1_18	5mSIPHEX1_0	K03799	1
5mSIPHEX1_0_scaffold_256_c1_19	5mSIPHEX1_0	K00973	1
5mSIPHEX1_0_scaffold_256_c1_20	5mSIPHEX1_0	K00067	1
5mSIPHEX1_0_scaffold_256_c1_21	5mSIPHEX1_0	K01710	1
5mSIPHEX1_0_scaffold_256_c1_22	5mSIPHEX1_0	K01790	1
5mSIPHEX1_0_scaffold_256_c1_24	5mSIPHEX1_0	K16554	1
5mSIPHEX1_0_scaffold_256_c1_26	5mSIPHEX1_0	K05785	1
5mSIPHEX1_0_scaffold_256_c1_29	5mSIPHEX1_0	K01991	2
5mSIPHEX1_0_scaffold_256_c1_30	5mSIPHEX1_0	K00012	1
5mSIPHEX1_0_scaffold_256_c1_31	5mSIPHEX1_0	K16011	1
5mSIPHEX1_0_scaffold_256_c1_31	5mSIPHEX1_0	K00971	1
5mSIPHEX1_0_scaffold_256_c1_33	5mSIPHEX1_0	K07313	2
5mSIPHEX1_0_scaffold_256_c1_35	5mSIPHEX1_0	K01711	1
5mSIPHEX1_0_scaffold_256_c1_36	5mSIPHEX1_0	K02377	1
5mSIPHEX1_0_scaffold_256_c1_37	5mSIPHEX1_0	K03497	2
5mSIPHEX1_0_scaffold_2721_c1_3	5mSIPHEX1_0	K02031	10
5mSIPHEX1_0_scaffold_2955_c1_4	5mSIPHEX1_0	K01463	1
5mSIPHEX1_0_scaffold_3_c1_1	5mSIPHEX1_0	K23504	1
5mSIPHEX1_0_scaffold_3_c1_10	5mSIPHEX1_0	K09123	1
5mSIPHEX1_0_scaffold_3_c1_100	5mSIPHEX1_0	K01082	1
5mSIPHEX1_0_scaffold_3_c1_101	5mSIPHEX1_0	K00979	1
5mSIPHEX1_0_scaffold_3_c1_103	5mSIPHEX1_0	K01784	1
5mSIPHEX1_0_scaffold_3_c1_110	5mSIPHEX1_0	K05808	1
5mSIPHEX1_0_scaffold_3_c1_111	5mSIPHEX1_0	K06861	1
5mSIPHEX1_0_scaffold_3_c1_112	5mSIPHEX1_0	K09774	1
5mSIPHEX1_0_scaffold_3_c1_113	5mSIPHEX1_0	K11719	1
5mSIPHEX1_0_scaffold_3_c1_114	5mSIPHEX1_0	K06041	1
5mSIPHEX1_0_scaffold_3_c1_117	5mSIPHEX1_0	K00290	1
5mSIPHEX1_0_scaffold_3_c1_118	5mSIPHEX1_0	K13747	1
5mSIPHEX1_0_scaffold_3_c1_119	5mSIPHEX1_0	K01480	1
5mSIPHEX1_0_scaffold_3_c1_122	5mSIPHEX1_0	K21929	3
5mSIPHEX1_0_scaffold_3_c1_124	5mSIPHEX1_0	K13587	2
5mSIPHEX1_0_scaffold_3_c1_126	5mSIPHEX1_0	K15270	5
5mSIPHEX1_0_scaffold_3_c1_128	5mSIPHEX1_0	K00826	1
5mSIPHEX1_0_scaffold_3_c1_13	5mSIPHEX1_0	K09969	3
5mSIPHEX1_0_scaffold_3_c1_131	5mSIPHEX1_0	K03953	1
5mSIPHEX1_0_scaffold_3_c1_134	5mSIPHEX1_0	K07080	6
5mSIPHEX1_0_scaffold_3_c1_135	5mSIPHEX1_0	K01857	2
5mSIPHEX1_0_scaffold_3_c1_137	5mSIPHEX1_0	K22209	2
5mSIPHEX1_0_scaffold_3_c1_138	5mSIPHEX1_0	K00111	1
5mSIPHEX1_0_scaffold_3_c1_139	5mSIPHEX1_0	K00133	1
5mSIPHEX1_0_scaffold_3_c1_14	5mSIPHEX1_0	K09970	3
5mSIPHEX1_0_scaffold_3_c1_140	5mSIPHEX1_0	K01963	1
5mSIPHEX1_0_scaffold_3_c1_141	5mSIPHEX1_0	K11754	1
5mSIPHEX1_0_scaffold_3_c1_142	5mSIPHEX1_0	K03469	1
5mSIPHEX1_0_scaffold_3_c1_143	5mSIPHEX1_0	K04080	1
5mSIPHEX1_0_scaffold_3_c1_144	5mSIPHEX1_0	K04775	1
5mSIPHEX1_0_scaffold_3_c1_145	5mSIPHEX1_0	K11473	1
5mSIPHEX1_0_scaffold_3_c1_146	5mSIPHEX1_0	K11472	1
5mSIPHEX1_0_scaffold_3_c1_147	5mSIPHEX1_0	K00104	1
5mSIPHEX1_0_scaffold_3_c1_149	5mSIPHEX1_0	K02343	1
5mSIPHEX1_0_scaffold_3_c1_15	5mSIPHEX1_0	K09971	3
5mSIPHEX1_0_scaffold_3_c1_150	5mSIPHEX1_0	K09747	1
5mSIPHEX1_0_scaffold_3_c1_151	5mSIPHEX1_0	K03939	1
5mSIPHEX1_0_scaffold_3_c1_153	5mSIPHEX1_0	K02503	1
5mSIPHEX1_0_scaffold_3_c1_156	5mSIPHEX1_0	K14448	1
5mSIPHEX1_0_scaffold_3_c1_157	5mSIPHEX1_0	K07090	4
5mSIPHEX1_0_scaffold_3_c1_159	5mSIPHEX1_0	K01610	1
5mSIPHEX1_0_scaffold_3_c1_16	5mSIPHEX1_0	K02028	4
5mSIPHEX1_0_scaffold_3_c1_160	5mSIPHEX1_0	K14981	1
5mSIPHEX1_0_scaffold_3_c1_161	5mSIPHEX1_0	K14980	1
5mSIPHEX1_0_scaffold_3_c1_162	5mSIPHEX1_0	K03185	1
5mSIPHEX1_0_scaffold_3_c1_164	5mSIPHEX1_0	K00135	5
5mSIPHEX1_0_scaffold_3_c1_167	5mSIPHEX1_0	K00228	1
5mSIPHEX1_0_scaffold_3_c1_169	5mSIPHEX1_0	K00076	1
5mSIPHEX1_0_scaffold_3_c1_170	5mSIPHEX1_0	K00564	1
5mSIPHEX1_0_scaffold_3_c1_171	5mSIPHEX1_0	K06891	1
5mSIPHEX1_0_scaffold_3_c1_173	5mSIPHEX1_0	K07258	2
5mSIPHEX1_0_scaffold_3_c1_174	5mSIPHEX1_0	K05799	4
5mSIPHEX1_0_scaffold_3_c1_175	5mSIPHEX1_0	K03286	2
5mSIPHEX1_0_scaffold_3_c1_176	5mSIPHEX1_0	K10778	1
5mSIPHEX1_0_scaffold_3_c1_177	5mSIPHEX1_0	K10773	1
5mSIPHEX1_0_scaffold_3_c1_178	5mSIPHEX1_0	K00856	1
5mSIPHEX1_0_scaffold_3_c1_179	5mSIPHEX1_0	K09791	1
5mSIPHEX1_0_scaffold_3_c1_180	5mSIPHEX1_0	K07157	1
5mSIPHEX1_0_scaffold_3_c1_181	5mSIPHEX1_0	K05838	1
5mSIPHEX1_0_scaffold_3_c1_181	5mSIPHEX1_0	K03671	2
5mSIPHEX1_0_scaffold_3_c1_182	5mSIPHEX1_0	K01142	2
5mSIPHEX1_0_scaffold_3_c1_185	5mSIPHEX1_0	K00015	1
5mSIPHEX1_0_scaffold_3_c1_187	5mSIPHEX1_0	K11606	1
5mSIPHEX1_0_scaffold_3_c1_188	5mSIPHEX1_0	K11605	1
5mSIPHEX1_0_scaffold_3_c1_189	5mSIPHEX1_0	K11607	1
5mSIPHEX1_0_scaffold_3_c1_189	5mSIPHEX1_0	K02013	3
5mSIPHEX1_0_scaffold_3_c1_19	5mSIPHEX1_0	K00286	2
5mSIPHEX1_0_scaffold_3_c1_190	5mSIPHEX1_0	K11604	1
5mSIPHEX1_0_scaffold_3_c1_191	5mSIPHEX1_0	K21395	15
5mSIPHEX1_0_scaffold_3_c1_193	5mSIPHEX1_0	K11690	11
5mSIPHEX1_0_scaffold_3_c1_194	5mSIPHEX1_0	K11959	1
5mSIPHEX1_0_scaffold_3_c1_195	5mSIPHEX1_0	K11960	1
5mSIPHEX1_0_scaffold_3_c1_195	5mSIPHEX1_0	K01997	4
5mSIPHEX1_0_scaffold_3_c1_196	5mSIPHEX1_0	K11961	1
5mSIPHEX1_0_scaffold_3_c1_197	5mSIPHEX1_0	K11962	1
5mSIPHEX1_0_scaffold_3_c1_198	5mSIPHEX1_0	K11963	1
5mSIPHEX1_0_scaffold_3_c1_199	5mSIPHEX1_0	K02033	9
5mSIPHEX1_0_scaffold_3_c1_200	5mSIPHEX1_0	K02034	10
5mSIPHEX1_0_scaffold_3_c1_201	5mSIPHEX1_0	K02031	10
5mSIPHEX1_0_scaffold_3_c1_203	5mSIPHEX1_0	K07058	2
5mSIPHEX1_0_scaffold_3_c1_206	5mSIPHEX1_0	K07577	1
5mSIPHEX1_0_scaffold_3_c1_210	5mSIPHEX1_0	K21929	3
5mSIPHEX1_0_scaffold_3_c1_211	5mSIPHEX1_0	K11354	1
5mSIPHEX1_0_scaffold_3_c1_215	5mSIPHEX1_0	K03692	1
5mSIPHEX1_0_scaffold_3_c1_217	5mSIPHEX1_0	K00057	2
5mSIPHEX1_0_scaffold_3_c1_218	5mSIPHEX1_0	K02013	3
5mSIPHEX1_0_scaffold_3_c1_221	5mSIPHEX1_0	K16092	1
5mSIPHEX1_0_scaffold_3_c1_221	5mSIPHEX1_0	K02014	2
5mSIPHEX1_0_scaffold_3_c1_222	5mSIPHEX1_0	K00690	1
5mSIPHEX1_0_scaffold_3_c1_223	5mSIPHEX1_0	K24821	1
5mSIPHEX1_0_scaffold_3_c1_224	5mSIPHEX1_0	K18989	2
5mSIPHEX1_0_scaffold_3_c1_225	5mSIPHEX1_0	K18990	2
5mSIPHEX1_0_scaffold_3_c1_227	5mSIPHEX1_0	K17713	1
5mSIPHEX1_0_scaffold_3_c1_228	5mSIPHEX1_0	K03977	1
5mSIPHEX1_0_scaffold_3_c1_231	5mSIPHEX1_0	K01875	1
5mSIPHEX1_0_scaffold_3_c1_232	5mSIPHEX1_0	K03210	1
5mSIPHEX1_0_scaffold_3_c1_233	5mSIPHEX1_0	K03072	1
5mSIPHEX1_0_scaffold_3_c1_234	5mSIPHEX1_0	K03074	1
5mSIPHEX1_0_scaffold_3_c1_235	5mSIPHEX1_0	K09008	1
5mSIPHEX1_0_scaffold_3_c1_237	5mSIPHEX1_0	K01915	4
5mSIPHEX1_0_scaffold_3_c1_238	5mSIPHEX1_0	K04751	2
5mSIPHEX1_0_scaffold_3_c1_239	5mSIPHEX1_0	K23997	1
5mSIPHEX1_0_scaffold_3_c1_24	5mSIPHEX1_0	K11690	11
5mSIPHEX1_0_scaffold_3_c1_240	5mSIPHEX1_0	K26400	1
5mSIPHEX1_0_scaffold_3_c1_241	5mSIPHEX1_0	K02052	2
5mSIPHEX1_0_scaffold_3_c1_243	5mSIPHEX1_0	K02054	3
5mSIPHEX1_0_scaffold_3_c1_244	5mSIPHEX1_0	K02053	3
5mSIPHEX1_0_scaffold_3_c1_245	5mSIPHEX1_0	K13936	2
5mSIPHEX1_0_scaffold_3_c1_246	5mSIPHEX1_0	K06167	1
5mSIPHEX1_0_scaffold_3_c1_247	5mSIPHEX1_0	K03424	1
5mSIPHEX1_0_scaffold_3_c1_249	5mSIPHEX1_0	K00943	1
5mSIPHEX1_0_scaffold_3_c1_250	5mSIPHEX1_0	K07258	2
5mSIPHEX1_0_scaffold_3_c1_252	5mSIPHEX1_0	K07001	2
5mSIPHEX1_0_scaffold_3_c1_26	5mSIPHEX1_0	K21395	15
5mSIPHEX1_0_scaffold_3_c1_260	5mSIPHEX1_0	K07505	1
5mSIPHEX1_0_scaffold_3_c1_261	5mSIPHEX1_0	K07733	1
5mSIPHEX1_0_scaffold_3_c1_262	5mSIPHEX1_0	K22209	2
5mSIPHEX1_0_scaffold_3_c1_263	5mSIPHEX1_0	K21645	1
5mSIPHEX1_0_scaffold_3_c1_264	5mSIPHEX1_0	K16135	1
5mSIPHEX1_0_scaffold_3_c1_265	5mSIPHEX1_0	K07795	13
5mSIPHEX1_0_scaffold_3_c1_266	5mSIPHEX1_0	K07793	12
5mSIPHEX1_0_scaffold_3_c1_266	5mSIPHEX1_0	K07794	10
5mSIPHEX1_0_scaffold_3_c1_267	5mSIPHEX1_0	K07246	2
5mSIPHEX1_0_scaffold_3_c1_268	5mSIPHEX1_0	K07246	2
5mSIPHEX1_0_scaffold_3_c1_27	5mSIPHEX1_0	K22210	1
5mSIPHEX1_0_scaffold_3_c1_273	5mSIPHEX1_0	K01273	2
5mSIPHEX1_0_scaffold_3_c1_274	5mSIPHEX1_0	K22879	1
