Bin_name	MEROPS_family	domain_name	Abundance
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. EN3 | S16.UPW	MER1037966	3
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. ES-1 | S16.UPW	MER1033264	2
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. ES-1 | S16.UPW	MER1034308	2
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. EVN1 | S16.UPW	MER1032888	3
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. EVN1 | S16.UPW	MER1034261	3
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. EVN1 | S16.UPW	MER1038113	3
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. HL-58 | S16.UPW	MER1322892	1
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. XCD-X12 | S16.UPW	MER1325250	1
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. es.042 | S16.UPW	MER1322947	1
5mSIPHEX1_10	family S16 unassigned peptidases | Marinobacter sp. | S16.UPW	MER1325489	1
5mSIPHEX1_10	family S24 unassigned peptidases |  | S24.UPW	MER1323716	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter antarcticus | S24.UPW	MER1324283	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter aromaticivorans | S24.UPW	MER1325182	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter daepoensis | S24.UPW	MER1325720	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter daqiaonensis | S24.UPW	MER1328409	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter excellens | S24.UPW	MER1328422	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter fuscus | S24.UPW	MER1325018	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter gudaonensis | S24.UPW	MER1325528	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter guineae | S24.UPW	MER1324369	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter lipolyticus | S24.UPW	MER1035395	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter lutaoensis | S24.UPW	MER1325413	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter mobilis | S24.UPW	MER1323883	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter pelagius | S24.UPW	MER1325166	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter persicus | S24.UPW	MER1325694	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter psychrophilus | S24.UPW	MER1328438	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter salarius | S24.UPW	MER1045281	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter salexigens | S24.UPW	MER1324487	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter salinus | S24.UPW	MER1328436	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter santoriniensis | S24.UPW	MER1043968	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter similis | S24.UPW	MER1044765	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter sp. 34-60-7 | S24.UPW	MER1325579	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter sp. AC-23 | S24.UPW	MER1324090	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter sp. AK21 | S24.UPW	MER1041941	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter sp. ANT_B65 | S24.UPW	MER1323968	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter sp. HL-58 | S24.UPW	MER1325840	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter sp. LV10MA510-1 | S24.UPW	MER1328411	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter sp. PWS21 | S24.UPW	MER1326058	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter sp. XCD-X12 | S24.UPW	MER1326074	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter sp. YWL01 | S24.UPW	MER1324303	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter subterrani | S24.UPW	MER1324735	1
5mSIPHEX1_10	family S24 unassigned peptidases | Marinobacter zhejiangensis | S24.UPW	MER1324228	1
5mSIPHEX1_10	family S33 non-peptidase homologues | Marinobacter algicola | S33.UNW	MER0177522	2
5mSIPHEX1_10	family S33 non-peptidase homologues | Marinobacter algicola | S33.UNW	MER0214820	2
5mSIPHEX1_10	family S33 non-peptidase homologues | Marinobacter hydrocarbonoclasticus | S33.UNW	MER0076766	1
5mSIPHEX1_10	family S33 unassigned peptidases | Marinobacter algicola | S33.UPW	MER0141691	5
5mSIPHEX1_10	family S33 unassigned peptidases | Marinobacter algicola | S33.UPW	MER0209444	5
5mSIPHEX1_10	family S33 unassigned peptidases | Marinobacter algicola | S33.UPW	MER0210401	5
5mSIPHEX1_10	family S33 unassigned peptidases | Marinobacter algicola | S33.UPW	MER0213197	5
5mSIPHEX1_10	family S33 unassigned peptidases | Marinobacter algicola | S33.UPW	MER0213297	5
5mSIPHEX1_10	family S33 unassigned peptidases | Marinobacter salarius | S33.UPW	MER1340420	1
5mSIPHEX1_10	family S33 unassigned peptidases | Marinobacter sp. DSM 26291 | S33.UPW	MER1340282	1
5mSIPHEX1_10	family S33 unassigned peptidases | Marinobacter sp. MCTG268 | S33.UPW	MER1340437	1
5mSIPHEX1_10	family S54 unassigned peptidases | Marinobacter algicola | S54.UPW	MER1078411	2
5mSIPHEX1_10	family S54 unassigned peptidases | Marinobacter algicola | S54.UPW	MER1082895	2
5mSIPHEX1_10	family S54 unassigned peptidases | Marinobacter salarius | S54.UPW	MER1079979	2
5mSIPHEX1_10	family S54 unassigned peptidases | Marinobacter salarius | S54.UPW	MER1080955	2
5mSIPHEX1_10	family S9 non-peptidase homologues | Marinobacter hydrocarbonoclasticus | S09.UNW	MER0076760	1
5mSIPHEX1_10	family S9 unassigned peptidases | Marinobacter algicola | S09.UPW	MER0213747	1
5mSIPHEX1_10	family S9 unassigned peptidases | Marinobacter salarius | S09.UPW	MER0999738	1
5mSIPHEX1_10	gamma-glutamyltransferase 1 | bacterial-type | T03.001	MER0107401	1
5mSIPHEX1_10	glutamate synthase | NADPH | C44.003	MER0133761	1
5mSIPHEX1_10	haloalkane dehalogenase | Marinobacter algicola | S33.990	MER0211030	2
5mSIPHEX1_10	haloalkane dehalogenase | Marinobacter algicola | S33.990	MER0214339	2
5mSIPHEX1_10	imelysin | Marinobacter algicola | M75.001	MER0109949	1
5mSIPHEX1_10	imidazole glycerol phosphate synthase subunit HisH | Marinobacter algicola | C26.965	MER0444426	1
5mSIPHEX1_10	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0134246	6
5mSIPHEX1_10	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0166663	6
5mSIPHEX1_10	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0318894	6
5mSIPHEX1_10	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0478593	6
5mSIPHEX1_10	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER0528695	6
5mSIPHEX1_10	methionyl aminopeptidase 1 | {Escherichia}-type | M24.001	MER1240033	6
5mSIPHEX1_10	murein-DD-endopeptidase | Marinobacter algicola | S11.002	MER0950207	1
5mSIPHEX1_10	murein-DD-endopeptidase | Marinobacter salarius | S11.002	MER0972729	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter algicola | M03.004	MER0108170	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter lipolyticus | M03.004	MER0819063	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter salarius | M03.004	MER0818694	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter sp. C18 | M03.004	MER1185920	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter sp. DSM 26291 | M03.004	MER1186160	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter sp. HL-58 | M03.004	MER1185711	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter sp. MCTG268 | M03.004	MER1185949	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter sp. N4 | M03.004	MER1185449	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter sp. YWL01 | M03.004	MER1185533	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter sp. es.042 | M03.004	MER1185422	1
5mSIPHEX1_10	oligopeptidase A | Marinobacter sp. | M03.004	MER1186864	1
5mSIPHEX1_10	ornithine acetyltransferase precursor | Marinobacter algicola | T05.001	MER0119388	1
5mSIPHEX1_10	peptidase Clp | type 1 | S14.001	MER0134703	5
5mSIPHEX1_10	peptidase Clp | type 1 | S14.001	MER0137224	5
5mSIPHEX1_10	peptidase Clp | type 1 | S14.001	MER0236820	5
5mSIPHEX1_10	peptidase Clp | type 1 | S14.001	MER0299163	5
5mSIPHEX1_10	peptidase Clp | type 1 | S14.001	MER0357945	5
5mSIPHEX1_10	prolyl aminopeptidase | Marinobacter algicola | S33.001	MER0105519	1
5mSIPHEX1_10	repressor LexA | Marinobacter adhaerens | S24.001	MER0134740	1
5mSIPHEX1_10	repressor LexA | Marinobacter algicola | S24.001	MER0118444	1
5mSIPHEX1_10	repressor LexA | Marinobacter hydrocarbonoclasticus | S24.001	MER0076801	1
5mSIPHEX1_10	repressor LexA | Marinobacter manganoxydans | S24.001	MER0304401	1
5mSIPHEX1_10	repressor LexA | Marinobacter sp. BSs20148 | S24.001	MER0375119	1
5mSIPHEX1_10	repressor LexA | Marinobacter sp. ELB17 | S24.001	MER0118523	1
5mSIPHEX1_10	signal peptidase I | Marinobacter algicola | S26.001	MER0105293	1
5mSIPHEX1_10	signal peptidase II | Alcanivorax borkumensis | A08.001	MER0072650	1
5mSIPHEX1_10	signal peptidase II | Alcanivorax sp. 97CO-5 | A08.001	MER1152516	1
5mSIPHEX1_10	signal peptidase II | Alcanivorax sp. DG881 | A08.001	MER0140961	2
5mSIPHEX1_10	signal peptidase II | Alcanivorax sp. DG881 | A08.001	MER1152534	2
5mSIPHEX1_10	signal peptidase II | Alcanivorax sp. NBRC 101098 | A08.001	MER1152515	1
5mSIPHEX1_10	signal peptidase II | Marinobacter algicola | A08.001	MER0141967	1
5mSIPHEX1_10	signal peptidase II | Marinobacter sp. | A08.001	MER1152897	1
5mSIPHEX1_10	subfamily A24A unassigned peptidases | Marinobacter salarius | A24.UPA	MER1156756	1
5mSIPHEX1_10	subfamily A24A unassigned peptidases | Marinobacter sp. MCTG268 | A24.UPA	MER1156746	1
5mSIPHEX1_10	subfamily A24A unassigned peptidases | Marinobacter sp. | A24.UPA	MER1156638	1
5mSIPHEX1_10	subfamily C82A non-peptidase homologues | Marinobacter algicola | C82.UNA	MER0742980	1
5mSIPHEX1_10	subfamily C82A unassigned peptidases | Marinobacter algicola | C82.UPA	MER0463515	1
5mSIPHEX1_10	subfamily C82A unassigned peptidases | Marinobacter salarius | C82.UPA	MER0738890	1
5mSIPHEX1_10	subfamily M16A unassigned peptidases | Marinobacter algicola | M16.UPA	MER0166614	1
5mSIPHEX1_10	subfamily M16C unassigned peptidases | Marinobacter algicola | M16.UPC	MER0137328	1
5mSIPHEX1_10	subfamily M16C unassigned peptidases | Marinobacter salarius | M16.UPC	MER0924200	1
5mSIPHEX1_10	subfamily M20A unassigned peptidases | Marinobacter algicola | M20.UPA	MER0474769	1
5mSIPHEX1_10	subfamily M20A unassigned peptidases | Marinobacter salarius | M20.UPA	MER0801104	2
5mSIPHEX1_10	subfamily M20A unassigned peptidases | Marinobacter salarius | M20.UPA	MER0845235	2
5mSIPHEX1_10	subfamily M23B non-peptidase homologues | Marinobacter algicola | M23.UNB	MER0477647	2
5mSIPHEX1_10	subfamily M23B non-peptidase homologues | Marinobacter algicola | M23.UNB	MER0478914	2
5mSIPHEX1_10	subfamily M23B unassigned peptidases | Marinobacter algicola | M23.UPB	MER0126650	2
5mSIPHEX1_10	subfamily M23B unassigned peptidases | Marinobacter algicola | M23.UPB	MER0189766	2
5mSIPHEX1_10	subfamily M24B unassigned peptidases | Marinobacter algicola | M24.UPB	MER0167170	1
5mSIPHEX1_10	subfamily M28A unassigned peptidases | Marinobacter algicola | M28.UPA	MER0100712	1
5mSIPHEX1_10	subfamily M48B unassigned peptidases | Marinobacter algicola | M48.UPB	MER0117408	1
5mSIPHEX1_10	subfamily M48C non-peptidase homologues | Marinobacter algicola | M48.UNC	MER0882686	1
5mSIPHEX1_10	subfamily M48C non-peptidase homologues | Marinobacter salarius | M48.UNC	MER0886277	4
5mSIPHEX1_10	subfamily M48C unassigned peptidases | Alcanivorax borkumensis | M48.UPC	MER0072684	1
5mSIPHEX1_10	subfamily M48C unassigned peptidases | Marinobacter algicola | M48.UPC	MER0888666	1
5mSIPHEX1_10	subfamily M50B unassigned peptidases | Marinobacter algicola | M50.UPB	MER0896302	1
5mSIPHEX1_10	subfamily M50B unassigned peptidases | Marinobacter salarius | M50.UPB	MER0891488	1
5mSIPHEX1_10	subfamily S1B unassigned peptidases | Marinobacter salarius | S01.UPB	MER0960921	1
5mSIPHEX1_10	subfamily S1E unassigned peptidases | Marinobacter algicola | S01.UPE	MER0407337	1
5mSIPHEX1_10	subfamily S26A unassigned peptidases | Marinobacter salarius | S26.UPA	MER1049595	1
5mSIPHEX1_10	subfamily S26A unassigned peptidases | Marinobacter sp. C18 | S26.UPA	MER1334203	1
5mSIPHEX1_10	subfamily S26A unassigned peptidases | Marinobacter sp. DSM 26291 | S26.UPA	MER1334154	1
5mSIPHEX1_10	subfamily S41A unassigned peptidases | Marinobacter algicola | S41.UPA	MER1346470	1
5mSIPHEX1_10	subfamily S41A unassigned peptidases | Marinobacter salarius | S41.UPA	MER1060449	2
5mSIPHEX1_10	subfamily S41A unassigned peptidases | Marinobacter salarius | S41.UPA	MER1346456	2
5mSIPHEX1_10	subfamily S41A unassigned peptidases | Marinobacter sp. C18 | S41.UPA	MER1346471	1
5mSIPHEX1_10	subfamily S41A unassigned peptidases | Marinobacter sp. DSM 26291 | S41.UPA	MER1346475	1
5mSIPHEX1_10	subfamily S41A unassigned peptidases | Marinobacter sp. MCTG268 | S41.UPA	MER1346443	1
5mSIPHEX1_10	subfamily S49B unassigned peptidases | Marinobacter algicola | S49.UPB	MER0105800	2
5mSIPHEX1_10	subfamily S49B unassigned peptidases | Marinobacter algicola | S49.UPB	MER1068282	2
5mSIPHEX1_10	subfamily S49B unassigned peptidases | Marinobacter salarius | S49.UPB	MER1070217	2
5mSIPHEX1_10	subfamily S49B unassigned peptidases | Marinobacter salarius | S49.UPB	MER1070644	2
5mSIPHEX1_10	subfamily S49C unassigned peptidases | Marinobacter algicola | S49.UPC	MER1072591	1
5mSIPHEX1_10	subfamily S8A unassigned peptidases | Marinobacter algicola | S08.UPA	MER0176979	1
5mSIPHEX1_10	subfamily S8A unassigned peptidases | Marinobacter salarius | S08.UPA	MER0969203	2
5mSIPHEX1_10	subfamily S8A unassigned peptidases | Marinobacter salarius | S08.UPA	MER0975604	2
5mSIPHEX1_10	subfamily S9B non-peptidase homologues | Marinobacter algicola | S09.UNB	MER1001527	1
5mSIPHEX1_10	subfamily T1A unassigned peptidases | Marinobacter lipolyticus | T01.UPA	MER1091480	1
5mSIPHEX1_10	subfamily T1A unassigned peptidases | Marinobacter nanhaiticus | T01.UPA	MER1090364	1
5mSIPHEX1_10	subfamily T1A unassigned peptidases | Marinobacter similis | T01.UPA	MER1093918	1
5mSIPHEX1_10	subfamily T1A unassigned peptidases | Marinobacter sp. AK21 | T01.UPA	MER1088675	1
5mSIPHEX1_10	subfamily T1B unassigned peptidases | Marinobacter santoriniensis | T01.UPB	MER1090485	1
5mSIPHEX1_10	subfamily T1B unassigned peptidases | Marinobacter sp. BSs20148 | T01.UPB	MER1094223	1
5mSIPHEX1_10	type 4 prepilin peptidase 1 | Marinobacter algicola | A24.001	MER0123751	1
5mSIPHEX1_10	urease | Halomonas anticariensis | M38.982	MER0859931	1
5mSIPHEX1_10	urease | Halomonas boliviensis | M38.982	MER0872235	1
5mSIPHEX1_10	urease | Halomonas campaniensis | M38.982	MER0873508	1
5mSIPHEX1_10	urease | Halomonas hydrothermalis | M38.982	MER0859404	1
5mSIPHEX1_10	urease | Halomonas meridiana | M38.982	MER0869254	1
5mSIPHEX1_10	urease | Halomonas sp. A3H3 | M38.982	MER0868990	1
5mSIPHEX1_10	urease | Halomonas sp. GFAJ-1 | M38.982	MER0868279	1
5mSIPHEX1_10	urease | Halomonas sp. HAL1 | M38.982	MER0871059	1
5mSIPHEX1_10	urease | Halomonas sp. KHS3 | M38.982	MER0867309	1
5mSIPHEX1_10	urease | Halomonas sp. KO116 | M38.982	MER0874321	1
5mSIPHEX1_10	urease | Halomonas sp. R57-5 | M38.982	MER0859076	1
5mSIPHEX1_10	urease | Halomonas sp. TD01 | M38.982	MER0863612	1
5mSIPHEX1_10	urease | Halomonas titanicae | M38.982	MER0865303	1
5mSIPHEX1_10	urease | Marinobacter adhaerens | M38.982	MER0134967	1
5mSIPHEX1_10	urease | Marinobacter algicola | M38.982	MER0864728	1
5mSIPHEX1_10	urease | Marinobacter hydrocarbonoclasticus | M38.982	MER0076839	1
5mSIPHEX1_10	urease | Marinobacter manganoxydans | M38.982	MER0869844	1
5mSIPHEX1_10	urease | Marinobacter nanhaiticus | M38.982	MER0863154	1
5mSIPHEX1_10	urease | Marinobacter santoriniensis | M38.982	MER0861604	1
5mSIPHEX1_10	urease | Marinobacter sp. AK21 | M38.982	MER0866983	1
5mSIPHEX1_10	urease | Marinobacter sp. BSs20148 | M38.982	MER0873572	1
5mSIPHEX1_10	urease | Marinobacter sp. C1S70 | M38.982	MER0865554	1
5mSIPHEX1_10	urease | Marinobacter sp. ELB17 | M38.982	MER0869086	1
5mSIPHEX1_10	urease | Marinobacter sp. EN3 | M38.982	MER0873536	1
5mSIPHEX1_10	urease | Marinobacter sp. ES-1 | M38.982	MER0864004	1
5mSIPHEX1_10	urease | Marinobacter sp. EVN1 | M38.982	MER0873350	1
5mSIPHEX1_11	AlgW peptidase | Alcanivorax jadensis | S01.477	MER0904111	1
5mSIPHEX1_11	BcepAP aminopeptidase | {Burkholderia cepacia} | M61.002	MER0901702	1
5mSIPHEX1_11	CTP synthetase | Alcanivorax sp. DG881 | C26.964	MER0446319	1
5mSIPHEX1_11	CodW component of CodWX peptidase | Alcanivorax borkumensis | T01.007	MER0072681	1
5mSIPHEX1_11	CodW component of CodWX peptidase | Alcanivorax sp. DG881 | T01.007	MER0139998	1
5mSIPHEX1_11	D-Ala-D-Ala carboxypeptidase PBP3 | Alcanivorax jadensis | S13.003	MER1029616	1
5mSIPHEX1_11	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0072680	2
5mSIPHEX1_11	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0488265	2
5mSIPHEX1_11	FtsH peptidase | Alcanivorax borkumensis | M41.001	MER0072648	1
5mSIPHEX1_11	FtsH peptidase | Alcanivorax hongdengensis | M41.001	MER0364524	1
5mSIPHEX1_11	FtsH peptidase | Alcanivorax jadensis | M41.001	MER0878620	1
5mSIPHEX1_11	FtsH peptidase | Alcanivorax sp. 19-m-6 | M41.001	MER0875796	1
5mSIPHEX1_11	FtsH peptidase | Alcanivorax sp. DG881 | M41.001	MER0300646	1
5mSIPHEX1_11	FtsH peptidase | Alcanivorax sp. P2S70 | M41.001	MER0867896	1
5mSIPHEX1_11	GMP synthase | Alcanivorax sp. DG881 | C26.957	MER0443084	1
5mSIPHEX1_11	HtpX peptidase | Alcanivorax jadensis | M48.002	MER0885110	1
5mSIPHEX1_11	HtpX peptidase | Alcanivorax sp. DG881 | M48.002	MER0138679	1
5mSIPHEX1_11	Lon-A peptidase | Alcanivorax borkumensis | S16.001	MER0072669	1
5mSIPHEX1_11	Lon-A peptidase | Alcanivorax sp. DG881 | S16.001	MER0144912	1
5mSIPHEX1_11	TldD peptidase | {Escherichia coli} | M103.001	MER0161873	1
5mSIPHEX1_11	YMXG peptidase | Alcanivorax jadensis | M16.019	MER0882311	1
5mSIPHEX1_11	acutolysin C | Alcanivorax jadensis | M12.303	MER0829478	1
5mSIPHEX1_11	amidophosphoribosyltransferase precursor | Alcanivorax borkumensis | C44.001	MER0172129	1
5mSIPHEX1_11	amidophosphoribosyltransferase precursor | Alcanivorax sp. DG881 | C44.001	MER0138056	1
5mSIPHEX1_11	aminodeoxychorismate synthase, subunit II | Alcanivorax borkumensis | C26.955	MER0435938	1
5mSIPHEX1_11	aminodeoxychorismate synthase, subunit II | Alcanivorax sp. DG881 | C26.955	MER0436223	1
5mSIPHEX1_11	aminopeptidase P | bacteria | M24.004	MER0161480	1
5mSIPHEX1_11	family A8 unassigned peptidases | Alcanivorax jadensis | A08.UPW	MER0579928	1
5mSIPHEX1_11	family A8 unassigned peptidases | Alcanivorax sp. DG881 | A08.UPW	MER0142371	1
5mSIPHEX1_11	family A8 unassigned peptidases | Alcanivorax sp. NBRC 102024 | A08.UPW	MER1152835	1
5mSIPHEX1_11	family C39 non-peptidase homologues | Alcanivorax jadensis | C39.UNW	MER0714991	1
5mSIPHEX1_11	family C44 non-peptidase homologues | Alcanivorax borkumensis | C44.UNW	MER0179242	1
5mSIPHEX1_11	family C44 non-peptidase homologues | Alcanivorax sp. DG881 | C44.UNW	MER0179655	1
5mSIPHEX1_11	family C56 non-peptidase homologues | Alcanivorax jadensis | C56.UNW	MER0898200	1
5mSIPHEX1_11	family C56 non-peptidase homologues | Alcanivorax sp. DG881 | C56.UNW	MER0162251	1
5mSIPHEX1_11	family I2 unassigned peptidase inhibitors | Alcanivorax jadensis | I02.UPW	MER0751523	1
5mSIPHEX1_11	family I51 unassigned peptidase inhibitors | Alcanivorax jadensis | I51.UPW	MER0785090	1
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax borkumensis | I87.UPW	MER0799886	1
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax dieselolei | I87.UPW	MER0807818	1
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax hongdengensis | I87.UPW	MER0808946	1
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax jadensis | I87.UPW	MER0794893	3
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax jadensis | I87.UPW	MER0807902	3
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax jadensis | I87.UPW	MER0809351	3
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax sp. 19-m-6 | I87.UPW	MER0799563	1
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax sp. DG881 | I87.UPW	MER0801793	1
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax sp. P2S70 | I87.UPW	MER0794635	1
5mSIPHEX1_11	family I87 unassigned peptidase inhibitors | Alcanivorax sp. PN-3 | I87.UPW	MER0801477	1
5mSIPHEX1_11	family M14 unassigned peptidases | Alcanivorax jadensis | M14.UPW	MER0836071	1
5mSIPHEX1_11	family M20D unassigned peptidases | Alcanivorax jadensis | M20.UPD	MER0849384	1
